case,triangle_index,node_1,node_2,node_3,centroid_x,centroid_y,area,minimum_interior_angle_deg,mesh_quality_qc
image_area_1,27752,11012,14482,4097,0.311496091187,21.9812422854,0.00979296425526,52.3946729184,0.985802688243
image_area_1,27753,14083,15003,6839,16.1223199353,10.3871608355,0.0152548617136,50.2857476314,0.945698676058
image_area_1,27754,4197,15924,13542,17.0245252555,18.3640928393,0.0189042649334,47.8152322869,0.934326374362
image_area_1,27755,11726,16316,7643,11.0643753045,23.6868356439,0.00736042206929,43.419681625,0.884415815893
image_area_1,27756,15051,16044,8279,9.72319709353,11.2427578582,0.00876558266954,51.5227091561,0.983561371985
image_area_1,27757,12894,13767,6924,5.5721532411,20.6296978833,0.00590120287876,43.8606571185,0.929548369063
image_area_1,27758,14333,16326,5763,14.560505792,23.2135090125,0.00776962572319,54.5589943704,0.989846583664
image_area_1,27759,8000,15876,14738,20.0552584372,22.6023418391,0.0119418117771,47.5547300941,0.963478745418
image_area_1,27760,7059,15247,11160,18.6394147065,12.9172317533,0.00775148825561,44.8754297375,0.945670634114
image_area_1,27761,1190,16109,14873,7.51351500916,7.78199483262,0.0157113985912,56.8523183834,0.997296293721
image_area_1,27762,7826,15403,15145,17.2556357695,11.4563620431,0.0109947602599,46.4315979036,0.95688794809
image_area_1,27763,7537,14924,12935,4.45895621367,16.3248982443,0.0102006043919,49.9933552986,0.963583210624
image_area_1,27764,7144,16271,15541,12.1258311057,3.93456521527,0.00956758330749,51.8207904254,0.979955037426
image_area_1,27765,14873,16109,3702,7.40382297245,7.79917096615,0.0150063179933,59.1075403508,0.999513496567
image_area_1,27766,15081,15930,5654,23.1657609255,25.8770371776,0.0139316020078,51.1996484814,0.976306857503
image_area_1,27767,7529,15726,15402,4.8983172465,23.7996021789,0.01190547139,46.8042250911,0.945665007839
image_area_1,27768,6741,14876,11951,0.207462620248,21.7470110566,0.00261386271929,47.3792652121,0.962155637676
image_area_1,27769,5475,16127,15334,10.7967618405,28.1769374362,0.012729854015,55.2629050163,0.985906076035
image_area_1,27770,3031,15799,14015,22.6267703991,26.4478228036,0.0124112733112,54.1252343913,0.992358431346
image_area_1,27771,9979,15223,3785,14.2148950312,6.24866351557,0.0125583661419,55.2350494803,0.994420224184
image_area_1,27772,5384,16102,14532,14.9726595528,14.5358770421,0.0159841546319,52.2373348216,0.966941736965
image_area_1,27773,2652,16186,13366,5.28894717457,23.8111726339,0.0168210296501,54.9271777735,0.990228149565
image_area_1,27774,6019,14230,9533,15.7031573175,24.1911406025,0.00714292147469,48.059049599,0.953000838188
image_area_1,27775,11575,13906,4561,18.8151065139,3.95955304833,0.0125553147299,50.1494930027,0.96970532356
image_area_1,27776,14535,14848,7282,2.94614974637,9.87959318616,0.00812619116565,51.7607622773,0.972146698482
image_area_1,27777,12527,12883,5894,6.80868877776,15.719952674,0.00407025756368,54.9492737656,0.993645486716
image_area_1,27778,9261,16194,15621,13.6722673936,2.94061759817,0.0116490905844,54.621030826,0.98971625707
image_area_1,27779,7010,16211,15179,3.2385749313,14.8893336002,0.011079045473,42.3345567458,0.909019341638
image_area_1,27780,7476,15877,15845,18.407398554,16.3906951636,0.0129181699645,52.1600807708,0.967899377761
image_area_1,27781,9861,16121,4788,0.0768228621579,2.00444105217,0.0102669446347,53.7934840914,0.9871604623
image_area_1,27782,7031,13425,13424,22.6383775566,14.5052439887,0.00567076838393,54.256284817,0.986524658409
image_area_1,27783,14569,15594,7992,4.68611189174,17.1700416107,0.0122492759296,57.6825221585,0.998422359499
image_area_1,27784,15327,16257,7703,16.0694629848,12.5679665727,0.0112195275641,53.5842642421,0.983143661385
image_area_1,27785,8681,16233,15680,23.4069746186,18.8163104566,0.0206415787429,53.5425590866,0.990838254433
image_area_1,27786,13996,13997,13384,3.88319594576,9.65444982966,0.00104423873419,34.7464235531,0.83681629746
image_area_1,27787,13452,13453,1501,1.02207655109,20.8524290207,0.00949851758804,45.2899602599,0.948055003233
image_area_1,27788,15118,15119,8813,5.83775720451,15.819566312,0.00613115111109,55.873801869,0.996371286767
image_area_1,27789,11951,14144,6741,0.229730285216,21.7045259773,0.00332311909361,52.6119865688,0.968345114205
image_area_1,27790,10774,16195,6655,15.916357914,24.4261268899,0.00168082678403,51.3484417237,0.976554736209
image_area_1,27791,14315,15715,5221,4.11848511894,19.348524761,0.00884607210688,55.2004259721,0.993678456142
image_area_1,27792,13744,15732,4191,17.41563445,20.6623738395,0.0165459109288,57.1077224805,0.998241637271
image_area_1,27793,7790,15718,15717,19.8049730183,13.3045032208,0.0119472515636,50.9826839296,0.98192294702
image_area_1,27794,15504,16321,6991,9.53924530703,8.08804825819,0.0107998829753,53.6182145848,0.990283231634
image_area_1,27795,5456,16001,15289,1.64455679559,17.3285771802,0.0127038002794,51.1873449991,0.971256265539
image_area_1,27796,15289,16001,7048,1.55942552008,17.268017865,0.0119174375043,48.745738313,0.93023903774
image_area_1,27797,14083,16311,4338,16.2869738546,10.304471658,0.0146396995551,56.607653148,0.991982486258
image_area_1,27798,7527,15999,14713,1.64817241994,3.44428174094,0.0141018242185,53.3105235427,0.989972956683
image_area_1,27799,5445,15650,14684,12.8743205745,3.38479187919,0.00885419400948,56.5890567768,0.997285284182
image_area_1,27800,14788,16299,8207,4.30882487148,16.8568070374,0.00629766939864,53.9682293306,0.991180192137
image_area_1,27801,12825,14869,7306,15.9541417731,27.057064408,0.0110989350795,47.7727576764,0.937730769737
image_area_1,27802,14022,15754,4440,23.1547987251,10.0065855049,0.0156898596198,57.3100411859,0.998383708992
image_area_1,27803,12154,16104,5018,4.4294244389,0.0959339206514,0.0109820647973,53.7671679693,0.990524613177
image_area_1,27804,15835,16247,11075,19.8200318011,12.6952028819,0.0113069134031,47.7970446675,0.960450132936
image_area_1,27805,15330,15733,329,12.5890372016,3.03063609115,0.00504574203791,35.417337339,0.846800859663
image_area_1,27806,14355,14962,4869,0.104909277483,22.4180360946,0.0149584162834,53.9713638626,0.99012295935
image_area_1,27807,13509,16067,6601,13.5553758171,18.4014920107,0.0102780022586,46.9600871326,0.9583601563
image_area_1,27808,14575,16119,5385,4.09161315753,24.7875876702,0.0172267220979,56.9787198017,0.9977521143
image_area_1,27809,14117,14833,3899,2.09392941515,14.5935852603,0.0118983439404,54.2853307171,0.991905464817
image_area_1,27810,8118,11477,6851,12.4593592657,2.80665364019,0.00923538331543,47.2893842055,0.932206997102
image_area_1,27811,5469,16208,15122,19.3893852755,27.6597531406,0.0137931978225,58.5434256982,0.998728607159
image_area_1,27812,14310,15398,1179,7.23532288814,2.18475233988,0.0124524861862,50.695463108,0.980135404618
image_area_1,27813,15581,15582,2664,7.05694451336,26.6588554895,0.0178638383962,57.1070578187,0.996315815416
image_area_1,27814,7923,15745,10822,3.54876950451,9.5331849991,0.00262248297217,47.963780598,0.938783006881
image_area_1,27815,229,15199,7901,15.6177879707,14.7239314247,0.00600006914665,47.7021867799,0.954468201897
image_area_1,27816,15501,15502,1851,14.5308636958,6.34432801087,0.00250906459306,37.8990418082,0.878640049721
image_area_1,27817,4099,15724,10968,0.316816083357,21.2368300246,0.0110542148961,56.728221511,0.995705691743
image_area_1,27818,7511,15514,14423,22.397167972,11.2909800873,0.0103691123373,54.6210923359,0.988894779616
image_area_1,27819,5361,16015,14922,21.5353499733,24.6715428573,0.00922465954236,56.7837418614,0.996522863576
image_area_1,27820,7048,16001,15105,1.48078144054,17.3176638152,0.00925442547877,53.5961354187,0.990830909952
image_area_1,27821,7471,14425,11602,9.97133164138,18.3092436712,0.00621000478176,48.8038610423,0.971604479029
image_area_1,27822,14254,14729,6900,6.77438871485,7.11983662358,0.00968075325616,57.1643647472,0.994477932646
image_area_1,27823,15851,16312,1706,18.5025671518,14.4931261303,0.0154011272396,56.9426572217,0.996469692647
image_area_1,27824,2461,15813,14236,3.36153423518,19.668357993,0.0111984665797,57.5069380795,0.996870564517
image_area_1,27825,13746,13747,6960,17.8642213395,12.5191701856,0.00594425792372,43.8546063599,0.907331008718
image_area_1,27826,10750,13758,7505,1.43248393916,15.2851908756,0.00455315022003,40.396661159,0.903781371167
image_area_1,27827,14031,16302,5214,3.34112426045,17.1649105468,0.00564160735494,52.0383638886,0.980936305441
image_area_1,27828,14470,15302,5575,10.6915403038,14.8994910839,0.0179075000596,46.9464500249,0.908872367896
image_area_1,27829,3696,16111,7430,6.83005635299,3.12289191559,0.00996472521748,46.2374678571,0.942356242731
image_area_1,27830,5773,13054,9731,1.99586039107,12.7089224353,0.00164797708083,51.5679979512,0.982674632808
image_area_1,27831,14783,15978,7215,14.0510766548,22.4680917982,0.00637704512311,49.0433534554,0.968513712474
image_area_1,27832,12384,15220,2018,3.17974076072,0.193960667092,0.00638037616937,38.7842397819,0.882173165688
image_area_1,27833,3904,16211,12571,3.36189733179,14.9723264236,0.00891871086913,53.5017319596,0.983604399101
image_area_1,27834,7053,13460,10761,13.2214076209,15.756481694,0.0113025091791,45.057715634,0.92851096407
image_area_1,27835,7123,15046,12738,1.95738459382,25.5610647132,0.0151769568793,50.9022247307,0.958041362562
image_area_1,27836,13126,15860,6932,6.94862989067,2.32198237525,0.00518704417935,48.3326105528,0.968598686295
image_area_1,27837,7649,15996,15031,17.8434160721,14.962430899,0.00813624545001,52.5416045783,0.987231280953
image_area_1,27838,6504,10943,10140,15.9901177001,17.9707296001,0.0106014437402,55.0450546191,0.992488739211
image_area_1,27839,14738,15896,8000,19.9734273223,22.6159966473,0.0100027059184,45.1229526557,0.941137279752
image_area_1,27840,6654,15738,11886,15.9821898742,24.3797722403,0.000602069774411,38.6278679184,0.832613178263
image_area_1,27841,2211,16168,14430,10.0422463876,10.0942583388,0.0112163130402,52.2590570449,0.985823552172
image_area_1,27842,14637,14638,7212,16.1016317476,13.0063206123,0.00891375187186,48.1477036386,0.950044634279
image_area_1,27843,12430,15922,2335,2.52036077259,13.1645463705,0.0119565493412,52.0696636393,0.981306314277
image_area_1,27844,15907,15908,7121,4.60895436645,23.1801259489,0.00738793833645,38.6067862991,0.862137877667
image_area_1,27845,7562,14515,11835,1.54864585923,27.5248963389,0.0121224546255,48.2356672398,0.96101188593
image_area_1,27846,7532,13364,13363,18.0374062879,12.8094485259,0.00877903177472,38.118207188,0.867178295472
image_area_1,27847,7442,15982,13169,6.39065239607,16.0013016785,0.0101354313942,47.507558594,0.955130683047
image_area_1,27848,7022,13968,13967,18.7774221978,13.9672392814,0.00798860787482,42.4309193823,0.874934832761
image_area_1,27849,15814,15815,8032,1.86293996236,26.8391418536,0.00334134364212,43.362163901,0.865090240085
image_area_1,27850,12167,14140,7865,13.1986768368,12.4962641573,0.00626190976259,45.6264013845,0.940917722567
image_area_1,27851,279,15869,12051,15.3808318215,11.7806020528,0.00904696913784,40.1721408849,0.875805901938
image_area_1,27852,13042,15208,7555,13.1425443203,18.3825128317,0.00871479012424,50.8003650225,0.965737841405
image_area_1,27853,7106,13639,13638,9.80264441552,21.2609939521,0.0100776810017,46.7802062977,0.906273164937
image_area_1,27854,12969,14744,7103,10.7082895209,15.8653744805,0.0064930100016,51.5960352804,0.98017790413
image_area_1,27855,8054,14566,14565,15.0134992098,8.46151498784,0.00842029111989,55.2356427087,0.984054871053
image_area_1,27856,2598,14209,13307,1.16710184642,17.8114714567,0.0095012507332,55.5137896406,0.99438390397
image_area_1,27857,13946,14511,7348,23.5055437379,20.6744019462,0.00678603563274,46.0092214873,0.945680090856
image_area_1,27858,10041,15001,6616,18.3475043259,12.46890548,0.0139812314271,53.3339198503,0.98985102965
image_area_1,27859,7016,16121,16120,0.196779906798,2.1048580247,0.00860358371919,54.6720767751,0.993885176119
image_area_1,27860,10704,14425,6464,9.93673030108,18.4215569097,0.00562891070868,45.1677906766,0.946311434677
image_area_1,27861,15015,15016,2077,6.65168390847,4.71870827482,0.0110433593245,56.1203571299,0.995459997926
image_area_1,27862,15042,15503,2106,7.39969470268,5.94211350235,0.00823821123546,49.3269402155,0.934191202657
image_area_1,27863,16120,16121,24,0.222685121327,2.02535141848,0.0080655257666,54.2742766741,0.98445318847
image_area_1,27864,11398,15981,3169,16.1741087648,14.8641320782,0.00970662998885,53.6368514499,0.990388767884
image_area_1,27865,7348,15721,13946,23.4250515929,20.6721209189,0.006282762668,50.1011243019,0.977653162215
image_area_1,27866,7348,16251,15721,23.3767925523,20.7406180946,0.00997349850424,45.6304980272,0.951841035843
image_area_1,27867,7557,12259,12258,3.55278526507,0.545343814734,0.00283374142619,57.9659183674,0.998986374905
image_area_1,27868,13388,16216,14701,3.98052846938,9.92776370124,0.000870863458363,51.1655435565,0.975350322652
image_area_1,27869,9819,15641,7336,8.34961263678,7.89536454524,0.00616004755336,43.9262128027,0.91531017737
image_area_1,27870,10189,13219,10186,1.20648210522,21.1026181915,0.00134146374452,51.3435303229,0.967564215309
image_area_1,27871,8400,15779,2278,6.52831041761,12.9947138718,0.0105053449872,44.1517454088,0.93912921065
image_area_1,27872,15747,15854,7607,7.16030609199,7.33211253395,0.00168803807802,44.6942243542,0.886825232053
image_area_1,27873,7036,15827,14549,21.4890976867,8.62523121334,0.00714545369863,51.6909625917,0.984597406477
image_area_1,27874,2429,15711,15359,3.13525505068,15.5016876214,0.012961927583,52.2746957404,0.960876070965
image_area_1,27875,11873,14768,4615,21.3617696649,7.32056480479,0.0122016789615,50.1785583252,0.967966627004
image_area_1,27876,7989,16287,11205,0.835072579756,3.13297379282,0.00696413106085,42.4669706589,0.881215709437
image_area_1,27877,7579,13614,8618,6.99439448043,18.7487267625,0.00635140121477,41.7833494618,0.901668501378
image_area_1,27878,12743,15992,8327,1.48614551175,12.7829309776,0.0022737701094,38.1866345116,0.867235597381
image_area_1,27879,13916,13917,7860,7.07034282349,4.04147322681,0.00638909116834,48.6027677087,0.954283357327
image_area_1,27880,7785,15769,13210,0.314285239842,0.649216117432,0.00544289204039,52.3459958461,0.965080472856
image_area_1,27881,10186,16151,4101,1.13094609352,21.0910867001,0.00348253126389,57.8390340636,0.997637611472
image_area_1,27882,13951,13952,7578,16.0702775391,18.2671651633,0.00542899743016,38.4577880791,0.864385569803
image_area_1,27883,10939,14586,8139,4.72165857189,9.75996404522,0.00803426593961,46.8028467427,0.950433830179
image_area_1,27884,7470,14790,9806,7.3053967198,6.21932980845,0.00608022415883,47.2964497717,0.951435498636
image_area_1,27885,8627,15502,15501,14.4975319619,6.36693964679,0.00284212878699,53.1507996102,0.97608693974
image_area_1,27886,12730,16308,8552,20.8587494328,9.96186148005,0.00189231148123,39.2188802912,0.857260751475
image_area_1,27887,13297,13298,6847,15.8822022442,24.2788267137,0.0021137731845,41.3662408446,0.909265420121
image_area_1,27888,6979,12527,12526,6.89178739841,15.6454437631,0.00445678769385,50.4771812619,0.97320018892
image_area_1,27889,12793,15159,8954,8.18897237496,24.0483736736,0.00809587870515,55.3598619538,0.991535653045
image_area_1,27890,15602,15603,9656,0.220548552883,14.4268557393,0.00817798052544,58.4169830218,0.999083839713
image_area_1,27891,13219,14973,5557,1.20092016622,21.170821252,0.00101851365977,39.5692781466,0.829890315268
image_area_1,27892,7964,15466,12510,7.28721921211,27.148916755,0.00590347159743,51.8472368425,0.984766229249
image_area_1,27893,13907,13908,7067,8.46715941864,9.92577679445,0.00275565087266,41.4552472026,0.916299573429
image_area_1,27894,7302,16062,15946,6.60728718431,13.8149451404,0.00516148030516,35.3165869929,0.833333443297
image_area_1,27895,14255,16193,3079,19.7279895172,23.3166682674,0.00658372010963,40.72747164,0.902146721719
image_area_1,27896,15978,15979,8626,13.9820782676,22.5731804585,0.00526041789541,49.0578339525,0.972870638331
image_area_1,27897,13973,13974,7720,12.456332039,5.25116949266,0.00564216552892,53.4830401781,0.984028726075
image_area_1,27898,8198,16167,16166,9.85673338499,18.5957714262,0.00162442014689,47.7224951625,0.95755036331
image_area_1,27899,8415,15854,15747,7.16808642428,7.37687908635,0.00237136316832,40.7830235272,0.90364051451
image_area_1,27900,6751,16077,16076,7.59445735578,2.92040905891,0.00777217693195,52.9304562164,0.987706582813
image_area_1,27901,1,5863,2004,4.91915760183,1.01735544559,0.012110526797,32.8642955847,0.75253204318
image_area_1,27902,2004,7370,1,4.97775189826,0.999836649071,0.0103494731022,27.5842526784,0.667404570828
image_area_1,27903,2,8522,2005,5.01699105108,1.23888363944,0.0084766669259,18.1316469108,0.496990402354
image_area_1,27904,2005,11838,2,4.97692731244,1.25561019312,0.00810888001648,18.6264602933,0.494492636725
image_area_1,27905,2,14928,8522,5.00718029929,1.1532846487,0.00114452756279,27.9877781168,0.633501473434
image_area_1,27906,4,6495,1058,0.22496033526,1.16413061536,0.00991595773733,24.346108397,0.549310511845
image_area_1,27907,1058,11357,4,0.269914141407,1.16685095273,0.0081246456034,21.5632150782,0.465173386269
image_area_1,27908,4,11357,11356,0.273044156319,1.23971754701,0.00354363913348,25.4888237118,0.57283309407
image_area_1,27909,6,13228,5,0.144769363561,1.47890476483,0.0071145315682,33.0830972224,0.710812952077
image_area_1,27910,4790,6,1070,0.0472222222222,1.60386363636,0.0161773989899,33.6670341171,0.744305594656
image_area_1,27911,1034,5024,11,2.02986111111,0.0333333333333,0.0138541666667,27.8104154438,0.683780369521
image_area_1,27912,2013,11,1062,1.92013888889,0.127083333333,0.00188802083333,11.2947547844,0.275784078072
image_area_1,27913,1062,15550,15,2.00987835096,0.214367949704,0.00602785061554,28.9664433332,0.582954436498
image_area_1,27914,19,7076,18,3.34462025573,0.327318638919,0.0143273296794,32.4772631991,0.650651722708
image_area_1,27915,18,14274,19,3.39727963128,0.311162685088,0.0101106001606,21.1092594587,0.484262888992
image_area_1,27916,19,8167,1066,3.43487224239,0.518595963047,0.00237626542694,33.4238418573,0.752156089169
image_area_1,27917,19,14274,9422,3.43854497073,0.373703280809,0.00507455948075,23.7301817079,0.582095607299
image_area_1,27918,21,13137,22,0.535724572126,0.924650909091,0.0139929029692,36.0860929648,0.72986154039
image_area_1,27919,2019,21,1058,0.311111111111,1.02013888889,0.000972222222222,4.8737285702,0.128321276962
image_area_1,27920,1070,1059,24,0.136111111111,1.82083333333,0.01171875,22.5947781334,0.564254003431
image_area_1,27921,24,9861,1070,0.113728815799,1.87271939473,0.0117635283927,29.2783857648,0.586009176644
image_area_1,27922,1074,14551,26,0.67806511523,2.1549942905,0.0117805658207,32.6989245605,0.724679354368
image_area_1,27923,27,9094,1075,0.995245881936,2.88448401377,0.00316909641376,25.9980273481,0.680869359363
image_area_1,27924,34,10184,1081,1.96668856905,2.12721226345,0.0157021518897,36.088344354,0.786080015968
image_area_1,27925,2031,35,1075,0.981944444444,2.94513888889,0.000564236111111,2.00145737697,0.0589672921262
image_area_1,27926,2031,8613,35,0.96527983882,2.9699616461,0.00511524203913,28.2507359988,0.568562908329
image_area_1,27927,2031,13007,36,1.13196530118,2.88802135869,0.00490816204761,20.7771878996,0.527737769365
image_area_1,27928,36,15713,2031,1.14541308976,2.91855761476,0.00473076845442,22.2913013554,0.524925952733
image_area_1,27929,36,13007,7515,1.1595725766,2.85067003634,0.00356462766326,24.5555276857,0.644090264898
image_area_1,27930,1087,999,37,3.28055555556,0.678611111111,0.00975,32.566549826,0.782067353978
image_area_1,27931,1086,37,1066,3.41111111111,0.5875,0.000833333333333,4.27584111263,0.123350799352
image_area_1,27932,37,9754,1066,3.36868741735,0.575111002018,0.00467138082023,43.3879143678,0.87723197603
image_area_1,27933,1086,13732,37,3.41565681895,0.609356414839,0.00469849327903,23.9331595357,0.629399002196
image_area_1,27934,55,2128,1863,11.0480555556,6.80361111111,0.011875,22.1800559769,0.567548170188
image_area_1,27935,56,1176,366,6.75055555556,3.70722222222,0.00744756944444,14.1893380388,0.353567559735
image_area_1,27936,56,15014,2129,6.64981087819,3.40394387831,0.0153279880369,31.7451003442,0.697296247012
image_area_1,27937,57,10450,2130,6.87480498256,2.72897457382,0.00570580374745,18.856875843,0.471479273906
image_area_1,27938,2133,11335,58,5.77336611621,3.1075585863,0.0124025555159,36.4116576473,0.747144562209
image_area_1,27939,1123,2136,59,6.78138888889,4.33055555556,0.00291319444444,11.9359395766,0.308461002218
image_area_1,27940,2136,9097,59,6.78243793483,4.2967730867,0.00693172733726,32.3602854335,0.67841520252
image_area_1,27941,61,8415,2140,7.23576398947,7.42473831569,0.00804384601112,29.9873646079,0.599755531295
image_area_1,27942,2140,11040,61,7.28834156384,7.42162952292,0.0105916268812,35.5903405892,0.734996350812
image_area_1,27943,63,9189,455,3.94226665317,10.0834233584,0.000544496724444,7.16431861699,0.212667364557
image_area_1,27944,2163,5650,63,3.8198384828,10.1072334701,0.0117361762498,32.6037395365,0.649935811894
image_area_1,27945,5650,9189,63,3.88722748101,10.0661195226,0.00313907043142,25.9028347673,0.519892344038
image_area_1,27946,2187,9381,70,11.5774031792,9.25451166801,0.00745373983522,19.7709682561,0.414597482066
image_area_1,27947,70,11400,2187,11.5818370586,9.20836253248,0.0111552633768,24.0805600184,0.576319355536
image_area_1,27948,78,12432,522,14.318500618,8.84489691227,0.00731152572859,37.2757027817,0.783718792749
image_area_1,27949,2251,85,1321,1.35270833333,12.9527777778,2.85590277773e-05,0.0498493811499,0.00136736943176
image_area_1,27950,85,2252,1323,1.64675925926,12.87,1.80555555557e-05,0.0286416449676,0.000858438858663
image_area_1,27951,1323,6474,85,1.60465734028,12.9202197239,0.0157822462776,43.7974721572,0.847480785746
image_area_1,27952,2251,8794,85,1.32254503087,12.9217642996,0.0180193170995,35.2931698399,0.75711800559
image_area_1,27953,85,12748,2252,1.62029129103,12.8641284868,0.0045973368532,10.1648264343,0.255931997644
image_area_1,27954,5226,12505,85,1.54890015861,12.8458824388,0.00192215269254,10.2344557179,0.296897876911
image_area_1,27955,85,15992,5226,1.50866462383,12.8449492097,0.00381404430234,39.0860378345,0.769825968266
image_area_1,27956,8794,16282,85,1.39414385966,12.8620295244,0.00356453837225,23.0168168628,0.488170741486
image_area_1,27957,12505,12748,85,1.5727388525,12.8542465581,0.0027789499957,10.9553326228,0.315536070069
image_area_1,27958,106,545,88,2.92426277956,13.2799195126,0.00236326415507,8.35389658237,0.243722721253
image_area_1,27959,88,13064,2265,2.86275424475,13.3592850072,0.00819580475273,21.3822036676,0.565618074231
image_area_1,27960,2271,14916,89,2.01132789143,13.7548366186,0.0131478029271,32.8735674313,0.669325674294
image_area_1,27961,3871,90,553,6.7664221348,12.9350796683,0.000965584975208,2.60365879719,0.078589297758
image_area_1,27962,90,8400,2278,6.62650868135,12.9336336863,0.0169969344418,37.6501977437,0.778147275339
image_area_1,27963,98,11331,508,10.5332980369,10.6994415297,0.00687365892359,35.9035332973,0.816906511712
image_area_1,27964,508,11924,98,10.560312052,10.7370706764,0.00411464221327,22.5031406587,0.563010813315
image_area_1,27965,102,8057,2317,1.71272112509,14.498996063,0.00919722059087,31.4425804364,0.65099414934
image_area_1,27966,2317,9420,102,1.7644438192,14.5305690901,0.0125571782136,41.2177760311,0.805472044172
image_area_1,27967,571,2323,103,1.56509259259,15.505,0.00327777777778,5.83792901651,0.165902706
image_area_1,27968,2323,2318,103,1.56125,15.6106944444,0.00870706018519,17.8444645671,0.50042707137
image_area_1,27969,2318,10700,103,1.50800645755,15.593600565,0.0114648277768,28.9736163538,0.691950295891
image_area_1,27970,103,10700,8731,1.47621137453,15.5230178443,0.00607875401431,31.6229902789,0.684503654223
image_area_1,27971,2324,9503,104,1.73555628242,16.0859012546,0.0179721965527,38.8057102975,0.805510878885
image_area_1,27972,104,10029,2324,1.66566041247,16.0885531046,0.0116138958327,26.3332333863,0.588581217703
image_area_1,27973,106,10637,545,2.9173758801,13.2392348261,0.00673549892362,32.3867037368,0.701767890411
image_area_1,27974,3920,109,1270,11.2824326873,12.4625671533,0.000464932658215,0.973341137103,0.0249391778508
image_area_1,27975,2434,116,2454,3.79777777778,17.1688888889,0.0120972222222,28.1542835454,0.692049613355
image_area_1,27976,2434,10451,116,3.8414892212,17.1324387422,0.00803088867748,22.9841800037,0.518513675551
image_area_1,27977,116,14524,2435,3.94934799003,17.3782921846,0.0136466826386,33.9971209364,0.776039520006
image_area_1,27978,10451,12340,116,3.88763009145,17.1850164378,0.00440186639565,30.0832614312,0.67740341296
image_area_1,27979,118,14111,2444,1.50615133697,14.3876796693,0.00857478625424,27.0717479261,0.653063080563
image_area_1,27980,2446,9752,119,2.82668032525,15.751351555,0.0102707191984,43.8293300795,0.864358815519
image_area_1,27981,2480,13614,126,6.88764080085,18.7951739239,0.0110940882679,26.0812128782,0.609942443735
image_area_1,27982,1398,132,2519,13.9570833333,16.9539583333,0.01376953125,28.7696662277,0.672687409082
image_area_1,27983,132,9299,2519,13.9784251076,17.0284533413,0.0187584854785,42.8443583911,0.835819906784
image_area_1,27984,565,11934,135,8.26100402954,11.1166243481,0.0191208771723,38.3218148627,0.798186071869
image_area_1,27985,2631,13030,146,4.64686030869,23.6396857876,0.0177015467084,38.0004053347,0.771330718854
image_area_1,27986,2649,150,1467,4.60930555556,22.91875,0.00904947916667,26.3893842611,0.628292703656
image_area_1,27987,150,11413,2648,4.41667485479,22.7523506589,0.0175211344716,36.7375298322,0.768850087016
image_area_1,27988,2648,13166,150,4.47407325555,22.7223972969,0.0108843953255,26.8595543421,0.538730074983
image_area_1,27989,2649,16246,150,4.57948707027,22.9648074409,0.0105186668747,34.0111804878,0.714978572811
image_area_1,27990,4070,15927,157,0.851661321122,27.0319569698,0.0145384388725,31.5545754014,0.724625754418
image_area_1,27991,169,1583,2843,7.81566666667,22.2008333333,0.01195,27.6142775431,0.710322795593
image_area_1,27992,170,653,4211,13.0567047422,22.9370896197,0.000524311849206,1.32891205968,0.0401583713192
image_area_1,27993,170,9450,2848,12.913555945,22.92795583,0.0181267223134,39.671440258,0.868772924716
image_area_1,27994,186,678,1595,18.925,27.3625,0.005625,19.4400348282,0.470594936396
image_area_1,27995,186,10048,678,18.9727140333,27.3338324814,0.012808943952,44.088601079,0.869492571931
image_area_1,27996,2945,186,1595,18.8417222222,27.2657222222,0.0131125,28.5003577884,0.641570771788
image_area_1,27997,196,1631,197,22.2708333333,26.8313888889,0.0143125,36.6676921495,0.813471438689
image_area_1,27998,197,10286,196,22.3269210739,26.7703931474,0.0166103277151,46.1149243264,0.889481861037
image_area_1,27999,198,12926,3027,23.4194444444,27.3588888889,0.00963888888889,27.5568603257,0.593663908165
image_area_1,28000,3036,12926,200,23.5180555556,27.3402777778,0.00771961805556,27.790018736,0.64760384076
image_area_1,28001,3062,12356,209,21.8431318866,26.5551416183,0.0138473513175,27.959761398,0.662015658766
image_area_1,28002,210,7445,3063,21.5502263675,26.0969769,0.013619691753,26.1916019903,0.645031671674
image_area_1,28003,3063,10052,210,21.5080777615,26.1299208682,0.00927747056178,17.2466889582,0.458684355184
image_area_1,28004,210,10052,6671,21.4487078565,26.1019708135,0.00706363550225,23.9151903166,0.592664416006
image_area_1,28005,211,9617,3068,20.8349849165,25.280391541,0.00999252709198,42.6819946449,0.830050502316
image_area_1,28006,3071,8932,213,19.9168386871,23.4864162326,0.00915265056162,34.2211441614,0.68043603752
image_area_1,28007,214,3072,1637,19.6630555556,22.74375,0.00579166666667,14.6832366425,0.297595107864
image_area_1,28008,214,3113,3072,19.7083333333,22.7072916667,0.019296875,34.2789037266,0.789420458022
image_area_1,28009,216,8594,3106,19.2686292415,20.4852732382,0.0155910967602,38.2200880788,0.838084817807
image_area_1,28010,3106,9751,216,19.3238715278,20.4542708333,0.00839689127604,26.8997341794,0.548550972464
image_area_1,28011,3107,216,3274,19.4558333333,20.6754166667,0.00867526041667,21.6404798324,0.582979454731
image_area_1,28012,3107,7869,216,19.3976058364,20.6917927548,0.0110344340969,38.6815154873,0.761724321564
image_area_1,28013,1722,217,3107,19.57375,20.8491666667,0.00371510416667,14.2728725344,0.303544547754
